Connector_ID;Assignment_ID;Entity_ID;Status;Time_Stamp
CONN_20251219T115219074424Z_ERSQ5TNOK5CF;AID_20251219T115219071098Z_7LGHGSANTZGG;SOB_20251217T163546158631Z_7FBUQ3OBUZF7;ACTIVE;19-12-2025 11:52
CONN_20251219T115219075645Z_SO37RU3R4JHD;AID_20251219T115219071098Z_7LGHGSANTZGG;SOB_20251217T163702192049Z_SWYOP364OJDH;ACTIVE;19-12-2025 11:52
CONN_20251219T115219102548Z_CYIYLRLCVFDR;AID_20251219T115219100701Z_TJLAO2HSC5DR;SOB_20251217T163546158755Z_J2PWSIKYJ5EF;ACTIVE;19-12-2025 11:52
CONN_20251219T115219103399Z_C3YGW47TDVEO;AID_20251219T115219100701Z_TJLAO2HSC5DR;SOB_20251217T163702192049Z_SWYOP364OJDH;ACTIVE;19-12-2025 11:52
CONN_20251219T115219137011Z_3BI7RZNMNBCD;AID_20251219T115219134321Z_XFYF5WBZM5DT;SOB_20251217T163546158875Z_KTPCFC2ASNB2;ACTIVE;19-12-2025 11:52
CONN_20251219T115219138722Z_O7ZYSUZWMFEQ;AID_20251219T115219134321Z_XFYF5WBZM5DT;SOB_20251217T163702192193Z_IUULYTJADZHO;ACTIVE;19-12-2025 11:52
CONN_20251219T115219168981Z_7KFQDAHXEREP;AID_20251219T115219166302Z_UKQ4NHM3ZVBK;SOB_20251217T163546159006Z_ECELQ2PGYFGC;ACTIVE;19-12-2025 11:52
CONN_20251219T115219170339Z_IM7UL6JDZFB4;AID_20251219T115219166302Z_UKQ4NHM3ZVBK;SOB_20251217T163702192193Z_IUULYTJADZHO;ACTIVE;19-12-2025 11:52
CONN_20251219T115219201446Z_EFWMJ3K4A5C4;AID_20251219T115219198264Z_LZNJOTIQWRF3;SOB_20251217T163546159134Z_Q5V55UFFGVGS;ACTIVE;19-12-2025 11:52
CONN_20251219T115219202514Z_TSRBHRRWOJEV;AID_20251219T115219198264Z_LZNJOTIQWRF3;SOB_20251217T163702192193Z_IUULYTJADZHO;ACTIVE;19-12-2025 11:52
CONN_20251219T115219228073Z_NUWL74O5LBCF;AID_20251219T115219225745Z_42G3I3X625A6;SOB_20251217T163546159252Z_XEXWS3TPLBGQ;ACTIVE;19-12-2025 11:52
CONN_20251219T115219229150Z_QPTSYHAU7VES;AID_20251219T115219225745Z_42G3I3X625A6;SOB_20251217T163702192193Z_IUULYTJADZHO;ACTIVE;19-12-2025 11:52
CONN_20251219T115219257008Z_6F4PEAMC25BK;AID_20251219T115219255016Z_KZJBLOMZYBFG;SOB_20251217T163546159372Z_KL4VBKQGINBA;ACTIVE;19-12-2025 11:52
CONN_20251219T115219258232Z_FVU2IZ3OHNBL;AID_20251219T115219255016Z_KZJBLOMZYBFG;SOB_20251217T163702192193Z_IUULYTJADZHO;ACTIVE;19-12-2025 11:52
CONN_20251219T115219288799Z_GZJ7VL7YNJAW;AID_20251219T115219286117Z_H2VRNZ7T4VDE;SOB_20251217T163546159496Z_ODOSGEG4XFAY;ACTIVE;19-12-2025 11:52
CONN_20251219T115219290367Z_6Q4M3YV5BFCE;AID_20251219T115219286117Z_H2VRNZ7T4VDE;SOB_20251217T163702192193Z_IUULYTJADZHO;ACTIVE;19-12-2025 11:52
CONN_20251219T115219320217Z_6XWIAFXUAFHU;AID_20251219T115219318522Z_3CRZRNLU3VE4;SOB_20251217T163546159621Z_OK7ZULM5HZEL;ACTIVE;19-12-2025 11:52
CONN_20251219T115219321625Z_KR6CQXTO4VCS;AID_20251219T115219318522Z_3CRZRNLU3VE4;SOB_20251217T163702192193Z_IUULYTJADZHO;ACTIVE;19-12-2025 11:52
CONN_20251219T115219352852Z_2BEEKDTU3NHY;AID_20251219T115219349461Z_QW27DRK47NBJ;SOB_20251217T163546159748Z_P5VDSZWUAND4;ACTIVE;19-12-2025 11:52
CONN_20251219T115219354708Z_Q4AFYXNAUFDJ;AID_20251219T115219349461Z_QW27DRK47NBJ;SOB_20251217T163702192193Z_IUULYTJADZHO;ACTIVE;19-12-2025 11:52
CONN_20251219T115219385074Z_NC6GXLQ2SFFU;AID_20251219T115219382507Z_BJJT4FWD7RAB;SOB_20251217T163546159877Z_ID47OO4225GW;ACTIVE;19-12-2025 11:52
CONN_20251219T115219386384Z_XQYHZHHPUFH3;AID_20251219T115219382507Z_BJJT4FWD7RAB;SOB_20251217T163702192193Z_IUULYTJADZHO;ACTIVE;19-12-2025 11:52
CONN_20251219T115219412375Z_ND3MVEJ4CNH4;AID_20251219T115219410512Z_K4XNI3VS7JH6;SOB_20251217T163546160022Z_N3S3WAT2RVHO;ACTIVE;19-12-2025 11:52
CONN_20251219T115219413464Z_5QW7EAYGANFS;AID_20251219T115219410512Z_K4XNI3VS7JH6;SOB_20251217T163702192193Z_IUULYTJADZHO;ACTIVE;19-12-2025 11:52
CONN_20251219T115219445168Z_DORVOCEMENBQ;AID_20251219T115219440765Z_QEEQQN76SRE4;SOB_20251217T163546160166Z_MCSFOAHPGNDP;ACTIVE;19-12-2025 11:52
CONN_20251219T115219447320Z_TMURI2VRYVCZ;AID_20251219T115219440765Z_QEEQQN76SRE4;SOB_20251217T163702192334Z_IEZSZ2TCK5CR;ACTIVE;19-12-2025 11:52
CONN_20251219T115219471410Z_U5Z5JY7OTNHX;AID_20251219T115219469332Z_ZOI6AS6XH5HC;SOB_20251217T163546160300Z_A5EPR2SGDBGD;ACTIVE;19-12-2025 11:52
CONN_20251219T115219472471Z_EKFBPBRBQVG2;AID_20251219T115219469332Z_ZOI6AS6XH5HC;SOB_20251217T163702192334Z_IEZSZ2TCK5CR;ACTIVE;19-12-2025 11:52
CONN_20251219T115219497577Z_FTRIX4WPJNF5;AID_20251219T115219495238Z_NK27CRQVWNHK;SOB_20251217T163546160436Z_T7PM64EI7ZGM;ACTIVE;19-12-2025 11:52
CONN_20251219T115219498904Z_TXBEBAXZR5DG;AID_20251219T115219495238Z_NK27CRQVWNHK;SOB_20251217T163702192334Z_IEZSZ2TCK5CR;ACTIVE;19-12-2025 11:52
CONN_20251219T115219525772Z_VL5GD633BFAC;AID_20251219T115219523657Z_VOTFIRFFQVEV;SOB_20251217T163546160585Z_XJB5Q4IHYNBC;ACTIVE;19-12-2025 11:52
CONN_20251219T115219526963Z_NLWT6IZGBVCP;AID_20251219T115219523657Z_VOTFIRFFQVEV;SOB_20251217T163702192334Z_IEZSZ2TCK5CR;ACTIVE;19-12-2025 11:52
CONN_20251219T115219555326Z_ZRUQ2XPFTNFD;AID_20251219T115219552900Z_KCP5S7PFXFG4;SOB_20251217T163546161071Z_WX66G6IY2ZA6;ACTIVE;19-12-2025 11:52
CONN_20251219T115219556886Z_ZBM6PBO7GRCV;AID_20251219T115219552900Z_KCP5S7PFXFG4;SOB_20251217T163702192334Z_IEZSZ2TCK5CR;ACTIVE;19-12-2025 11:52
CONN_20251219T115219583531Z_7RCWXKTBDRFY;AID_20251219T115219581676Z_TVUIQYER2ZGU;SOB_20251217T163546161470Z_AGOVER6GBNG5;ACTIVE;19-12-2025 11:52
CONN_20251219T115219584575Z_6AMADGRTRRA6;AID_20251219T115219581676Z_TVUIQYER2ZGU;SOB_20251217T163702192334Z_IEZSZ2TCK5CR;ACTIVE;19-12-2025 11:52
CONN_20251219T115219615888Z_72SFWK7IMBF7;AID_20251219T115219611762Z_GEKUK3426NER;SOB_20251217T163546161924Z_RBJ5BFPXDFDK;ACTIVE;19-12-2025 11:52
CONN_20251219T115219617255Z_4X6B5V2QHBAN;AID_20251219T115219611762Z_GEKUK3426NER;SOB_20251217T163702192334Z_IEZSZ2TCK5CR;ACTIVE;19-12-2025 11:52
CONN_20251219T115219644375Z_WVETOTPVCBF5;AID_20251219T115219642509Z_PNGHHYQGYVAN;SOB_20251217T163546162185Z_CRIEN75U65DD;ACTIVE;19-12-2025 11:52
CONN_20251219T115219645325Z_PBXZ6FWGRFEL;AID_20251219T115219642509Z_PNGHHYQGYVAN;SOB_20251217T163702192334Z_IEZSZ2TCK5CR;ACTIVE;19-12-2025 11:52
CONN_20251219T115219675017Z_LCFTGCCJX5B6;AID_20251219T115219671275Z_GMFWBPS4DBA2;SOB_20251217T163546162396Z_3WZMRXH7JVH2;ACTIVE;19-12-2025 11:52
CONN_20251219T115219676216Z_O2T2KNB22BHX;AID_20251219T115219671275Z_GMFWBPS4DBA2;SOB_20251217T163702192334Z_IEZSZ2TCK5CR;ACTIVE;19-12-2025 11:52
CONN_20251219T115219704207Z_NPICSTV2KFCZ;AID_20251219T115219702318Z_XK7SGPNWQFC5;SOB_20251217T163546162583Z_75FMJMWCAFA2;ACTIVE;19-12-2025 11:52
CONN_20251219T115219705661Z_7KD64NYSVJBY;AID_20251219T115219702318Z_XK7SGPNWQFC5;SOB_20251217T163702192334Z_IEZSZ2TCK5CR;ACTIVE;19-12-2025 11:52
CONN_20251219T115219733694Z_WNIVTQDI3NBR;AID_20251219T115219731465Z_FPAM3QFFOVDN;SOB_20251217T163546162773Z_D6HPPGD7VJFV;ACTIVE;19-12-2025 11:52
CONN_20251219T115219734872Z_EHFF7OF3RVGS;AID_20251219T115219731465Z_FPAM3QFFOVDN;SOB_20251217T163702192481Z_ZD7ILHRZ5JF2;ACTIVE;19-12-2025 11:52
CONN_20251219T115219770571Z_TF47TNECDRAA;AID_20251219T115219767373Z_UOHEWMK2PBFA;SOB_20251217T163546162960Z_DNAOIKZSXNDK;ACTIVE;19-12-2025 11:52
CONN_20251219T115219771891Z_O2ZHUWAOWJHE;AID_20251219T115219767373Z_UOHEWMK2PBFA;SOB_20251217T163702192481Z_ZD7ILHRZ5JF2;ACTIVE;19-12-2025 11:52
CONN_20251219T115219801063Z_YJDWF3V2MBEV;AID_20251219T115219798561Z_TG3Z52EPVNDC;SOB_20251217T163546163147Z_QJ3GJE4O7NF2;ACTIVE;19-12-2025 11:52
CONN_20251219T115219802272Z_KMLTQGTYI5CO;AID_20251219T115219798561Z_TG3Z52EPVNDC;SOB_20251217T163702192481Z_ZD7ILHRZ5JF2;ACTIVE;19-12-2025 11:52
CONN_20251219T115219828975Z_C34YJPNIWRD3;AID_20251219T115219827111Z_JOQ4LGVJO5AV;SOB_20251217T163546163337Z_WM7LF34OH5CQ;ACTIVE;19-12-2025 11:52
CONN_20251219T115219830165Z_TR327U5FK5GT;AID_20251219T115219827111Z_JOQ4LGVJO5AV;SOB_20251217T163702192481Z_ZD7ILHRZ5JF2;ACTIVE;19-12-2025 11:52
CONN_20251219T115219856288Z_4I6YGVSERZDG;AID_20251219T115219854365Z_N7ZKO5ENQNCL;SOB_20251217T163546163555Z_JKMSTPNL2VEZ;ACTIVE;19-12-2025 11:52
CONN_20251219T115219857296Z_ZV4F2VWNHBCR;AID_20251219T115219854365Z_N7ZKO5ENQNCL;SOB_20251217T163702192481Z_ZD7ILHRZ5JF2;ACTIVE;19-12-2025 11:52
CONN_20251219T115219887293Z_ARR7DC3SPRBC;AID_20251219T115219884731Z_GQLX6YCH7NF3;SOB_20251217T163546163771Z_CVGLYAN64RAB;ACTIVE;19-12-2025 11:52
CONN_20251219T115219888711Z_XQXXU2XEKVE4;AID_20251219T115219884731Z_GQLX6YCH7NF3;SOB_20251217T163702192481Z_ZD7ILHRZ5JF2;ACTIVE;19-12-2025 11:52
CONN_20251219T115219918831Z_TCDOML563FGB;AID_20251219T115219917156Z_3LKNHB743ZCQ;SOB_20251217T163546163969Z_STQAG5BMINDI;ACTIVE;19-12-2025 11:52
CONN_20251219T115219919692Z_VG3IUQQOHZDE;AID_20251219T115219917156Z_3LKNHB743ZCQ;SOB_20251217T163702192481Z_ZD7ILHRZ5JF2;ACTIVE;19-12-2025 11:52
CONN_20251219T115219946023Z_YEFDVMR3ENF2;AID_20251219T115219943165Z_N7LKCZDHFBAG;SOB_20251217T163546164160Z_OGAWLLHWTRE7;ACTIVE;19-12-2025 11:52
CONN_20251219T115219947300Z_NE2EFW75P5AP;AID_20251219T115219943165Z_N7LKCZDHFBAG;SOB_20251217T163702192481Z_ZD7ILHRZ5JF2;ACTIVE;19-12-2025 11:52
CONN_20251219T115219973279Z_THK47ODAMFE6;AID_20251219T115219971222Z_IUP6NYXAUZEO;SOB_20251217T163546164342Z_U363K2UO4RDH;ACTIVE;19-12-2025 11:52
CONN_20251219T115219974480Z_MC3PHTKPT5FA;AID_20251219T115219971222Z_IUP6NYXAUZEO;SOB_20251217T163702192481Z_ZD7ILHRZ5JF2;ACTIVE;19-12-2025 11:52
CONN_20251219T115220000453Z_TFGWO36IZ5CT;AID_20251219T115219998184Z_2ZAXQ6VAHBDJ;SOB_20251217T163546164538Z_CX2NOI3AN5BZ;ACTIVE;19-12-2025 11:52
CONN_20251219T115220001765Z_G4QHAXHAOFAD;AID_20251219T115219998184Z_2ZAXQ6VAHBDJ;SOB_20251217T163702192481Z_ZD7ILHRZ5JF2;ACTIVE;19-12-2025 11:52
CONN_20251219T115220032074Z_SF4L362A7NFN;AID_20251219T115220029084Z_GZ7U3BKVLZHR;SOB_20251217T163546164725Z_TRGDKB6OSNHJ;ACTIVE;19-12-2025 11:52
CONN_20251219T115220032981Z_2NP5J46NANG2;AID_20251219T115220029084Z_GZ7U3BKVLZHR;SOB_20251217T163702192622Z_4BO7SBK2UVAG;ACTIVE;19-12-2025 11:52
CONN_20251219T115220059109Z_L5LWICNJ5FGN;AID_20251219T115220057314Z_OV4MOIF4DBF7;SOB_20251217T163546164906Z_GFT367RYABA7;ACTIVE;19-12-2025 11:52
CONN_20251219T115220059984Z_V4AGW6BAJ5EE;AID_20251219T115220057314Z_OV4MOIF4DBF7;SOB_20251217T163702192622Z_4BO7SBK2UVAG;ACTIVE;19-12-2025 11:52
CONN_20251219T115220098051Z_DAPHNQVB6BAW;AID_20251219T115220095196Z_UZMHSD572RCU;SOB_20251217T163546165060Z_VBVVRU2XKBGC;ACTIVE;19-12-2025 11:52
CONN_20251219T115220099138Z_W66FOKN5MRBB;AID_20251219T115220095196Z_UZMHSD572RCU;SOB_20251217T163702192622Z_4BO7SBK2UVAG;ACTIVE;19-12-2025 11:52
CONN_20251219T115220129233Z_A5UZVIZZJ5AH;AID_20251219T115220126393Z_LG5M4GUVWZH4;SOB_20251217T163546165236Z_3HXU7FGKVJAF;ACTIVE;19-12-2025 11:52
CONN_20251219T115220130975Z_DLJDPX53TBB4;AID_20251219T115220126393Z_LG5M4GUVWZH4;SOB_20251217T163702192622Z_4BO7SBK2UVAG;ACTIVE;19-12-2025 11:52
CONN_20251219T115220160357Z_RP7ZNXDKOZBU;AID_20251219T115220157445Z_D2DXN7UPOFGP;SOB_20251217T163546165390Z_L2QVQH5Q2BGR;ACTIVE;19-12-2025 11:52
CONN_20251219T115220161574Z_HX5KIKZVLNB5;AID_20251219T115220157445Z_D2DXN7UPOFGP;SOB_20251217T163702192622Z_4BO7SBK2UVAG;ACTIVE;19-12-2025 11:52
CONN_20251219T115220186771Z_ZIU56UFIVVFA;AID_20251219T115220183895Z_VS4XXPYNSNAH;SOB_20251217T163546165535Z_NV2EC7TJVFG7;ACTIVE;19-12-2025 11:52
CONN_20251219T115220188451Z_FXC6H7RVRZEV;AID_20251219T115220183895Z_VS4XXPYNSNAH;SOB_20251217T163702192622Z_4BO7SBK2UVAG;ACTIVE;19-12-2025 11:52
CONN_20251219T115220222016Z_IL4KE7ZREBHM;AID_20251219T115220218784Z_DN2OPAKFDRDB;SOB_20251217T163546165678Z_OS3CWSHMKBCB;ACTIVE;19-12-2025 11:52
CONN_20251219T115220223362Z_C5PSXK6JLZCS;AID_20251219T115220218784Z_DN2OPAKFDRDB;SOB_20251217T163702192622Z_4BO7SBK2UVAG;ACTIVE;19-12-2025 11:52
CONN_20251219T115220254465Z_RY6HKVNRLFAA;AID_20251219T115220251918Z_NKTIYLXE7RBU;SOB_20251217T163546165825Z_ESZ65NZEUBH7;ACTIVE;19-12-2025 11:52
CONN_20251219T115220255846Z_GZEH6UHHCJAB;AID_20251219T115220251918Z_NKTIYLXE7RBU;SOB_20251217T163702192622Z_4BO7SBK2UVAG;ACTIVE;19-12-2025 11:52
CONN_20251219T115220289954Z_YJ53GLS2B5GC;AID_20251219T115220287747Z_LQEHYGZRLVBE;SOB_20251217T163546165968Z_CDOC6J6MJVHD;ACTIVE;19-12-2025 11:52
CONN_20251219T115220291151Z_XBRJLBPPLZG2;AID_20251219T115220287747Z_LQEHYGZRLVBE;SOB_20251217T163702192622Z_4BO7SBK2UVAG;ACTIVE;19-12-2025 11:52
CONN_20251219T115220319814Z_7TM6G5BCAFGV;AID_20251219T115220317728Z_P72XSJ3PSJDX;SOB_20251217T163546166122Z_3MACKYBYYRBX;ACTIVE;19-12-2025 11:52
CONN_20251219T115220320880Z_F3CT2SXNKVAH;AID_20251219T115220317728Z_P72XSJ3PSJDX;SOB_20251217T163702192622Z_4BO7SBK2UVAG;ACTIVE;19-12-2025 11:52
CONN_20251219T115220351734Z_JXF5B7TWGJGP;AID_20251219T115220349341Z_VGMWTCSI5FDF;SOB_20251217T163546166267Z_7J2ESWYBPNBM;ACTIVE;19-12-2025 11:52
CONN_20251219T115220352719Z_XMAKLJ4Q5ZDW;AID_20251219T115220349341Z_VGMWTCSI5FDF;SOB_20251217T163702192762Z_I4GSGDX3WVB2;ACTIVE;19-12-2025 11:52
CONN_20251219T115220387608Z_OHJQZKJIZJGA;AID_20251219T115220384950Z_MDFA7ZG4O5BC;SOB_20251217T163546166409Z_BGZZHPPA4VG4;ACTIVE;19-12-2025 11:52
CONN_20251219T115220389984Z_MFRWSLECHZF7;AID_20251219T115220384950Z_MDFA7ZG4O5BC;SOB_20251217T163702192762Z_I4GSGDX3WVB2;ACTIVE;19-12-2025 11:52
CONN_20251219T115220418285Z_QPWBS4F3KFDG;AID_20251219T115220415949Z_KN4OIJLU6RHL;SOB_20251217T163546166606Z_JTIYI5ILSNFZ;ACTIVE;19-12-2025 11:52
CONN_20251219T115220419354Z_S7OYHOEHERD3;AID_20251219T115220415949Z_KN4OIJLU6RHL;SOB_20251217T163702192762Z_I4GSGDX3WVB2;ACTIVE;19-12-2025 11:52
CONN_20251219T115220450459Z_POG2IIXVCFAK;AID_20251219T115220448448Z_G7OVEJYUIJHR;SOB_20251217T163546166761Z_RO5NB5EQQBHY;ACTIVE;19-12-2025 11:52
CONN_20251219T115220451367Z_VOAPNGCSUVFO;AID_20251219T115220448448Z_G7OVEJYUIJHR;SOB_20251217T163702192762Z_I4GSGDX3WVB2;ACTIVE;19-12-2025 11:52
CONN_20251219T115220486121Z_2HW6S373SJBO;AID_20251219T115220483512Z_5DVVHN7A5ZGV;SOB_20251217T163546166920Z_Y3K5OAJHDNGE;ACTIVE;19-12-2025 11:52
CONN_20251219T115220487317Z_THRHA46V6ZHW;AID_20251219T115220483512Z_5DVVHN7A5ZGV;SOB_20251217T163702192762Z_I4GSGDX3WVB2;ACTIVE;19-12-2025 11:52
CONN_20251219T115220517660Z_72DI5UNCAVCV;AID_20251219T115220514514Z_4XXAC7LL4NG2;SOB_20251217T163546167064Z_66QET47NRBB6;ACTIVE;19-12-2025 11:52
CONN_20251219T115220518736Z_EIRP44S2CNGU;AID_20251219T115220514514Z_4XXAC7LL4NG2;SOB_20251217T163702192762Z_I4GSGDX3WVB2;ACTIVE;19-12-2025 11:52
CONN_20251219T115220551566Z_C3DHYQM7EJBI;AID_20251219T115220549042Z_Z5LVUJGNKNCK;SOB_20251217T163546167216Z_G6FDJXZFBRAN;ACTIVE;19-12-2025 11:52
CONN_20251219T115220552754Z_RDONY2KURNAZ;AID_20251219T115220549042Z_Z5LVUJGNKNCK;SOB_20251217T163702192762Z_I4GSGDX3WVB2;ACTIVE;19-12-2025 11:52
CONN_20251219T115220586811Z_FKDT2O5345F4;AID_20251219T115220585093Z_AKOPB6QXVVEY;SOB_20251217T163546167366Z_KOLSI74KI5EW;ACTIVE;19-12-2025 11:52
CONN_20251219T115220587851Z_DM76JYVGRZCP;AID_20251219T115220585093Z_AKOPB6QXVVEY;SOB_20251217T163702192762Z_I4GSGDX3WVB2;ACTIVE;19-12-2025 11:52
CONN_20251219T115220615129Z_BM3BFMFSDJGH;AID_20251219T115220613227Z_F7QSP34VSZCN;SOB_20251217T163546167512Z_C3G53RBJR5HV;ACTIVE;19-12-2025 11:52
CONN_20251219T115220616197Z_YA3W2IE5IVH5;AID_20251219T115220613227Z_F7QSP34VSZCN;SOB_20251217T163702192762Z_I4GSGDX3WVB2;ACTIVE;19-12-2025 11:52
CONN_20251219T115220641100Z_BGZQ6EBZTFBK;AID_20251219T115220638911Z_RZCAZ2ZM2RFN;SOB_20251217T163546167653Z_ZFCVSZ27NJHV;ACTIVE;19-12-2025 11:52
CONN_20251219T115220642049Z_ZESBUWAALJBH;AID_20251219T115220638911Z_RZCAZ2ZM2RFN;SOB_20251217T163702192762Z_I4GSGDX3WVB2;ACTIVE;19-12-2025 11:52
CONN_20251219T115220669858Z_AUVXR32YWZHM;AID_20251219T115220666727Z_6TJWUDKMPRDS;SOB_20251217T163546167825Z_5VEI2IDY3FCA;ACTIVE;19-12-2025 11:52
CONN_20251219T115220672594Z_WMQ3BG4EYZEE;AID_20251219T115220666727Z_6TJWUDKMPRDS;SOB_20251217T163702192905Z_7WPLVDERKBEE;ACTIVE;19-12-2025 11:52
CONN_20251219T115220701387Z_SQTYO566EVFJ;AID_20251219T115220699677Z_I65Y3LI6SVF2;SOB_20251217T163546168039Z_S33KKZBREJBK;ACTIVE;19-12-2025 11:52
CONN_20251219T115220702250Z_3ZFVNJKAJRFD;AID_20251219T115220699677Z_I65Y3LI6SVF2;SOB_20251217T163702192905Z_7WPLVDERKBEE;ACTIVE;19-12-2025 11:52
CONN_20251219T115220738400Z_A2JEX5OIWBBT;AID_20251219T115220735681Z_NX3DE4JKEFHC;SOB_20251217T163546168271Z_D4XMGW2KTBCO;ACTIVE;19-12-2025 11:52
CONN_20251219T115220739949Z_MFR2FJNQPZBO;AID_20251219T115220735681Z_NX3DE4JKEFHC;SOB_20251217T163702192905Z_7WPLVDERKBEE;ACTIVE;19-12-2025 11:52
CONN_20251219T115220771302Z_B4SORXTAIVEK;AID_20251219T115220769421Z_UJMJC6RKOVEU;SOB_20251217T163546168534Z_465GEALJYVAR;ACTIVE;19-12-2025 11:52
CONN_20251219T115220772375Z_LS7LHY33OJCX;AID_20251219T115220769421Z_UJMJC6RKOVEU;SOB_20251217T163702192905Z_7WPLVDERKBEE;ACTIVE;19-12-2025 11:52
CONN_20251219T115220808349Z_5AJJG3BEE5E3;AID_20251219T115220806420Z_ZTRCVSHO3VAJ;SOB_20251217T163546168881Z_66BQ6XXEA5E3;ACTIVE;19-12-2025 11:52
CONN_20251219T115220809354Z_OC25UIKA6NGQ;AID_20251219T115220806420Z_ZTRCVSHO3VAJ;SOB_20251217T163702192905Z_7WPLVDERKBEE;ACTIVE;19-12-2025 11:52
CONN_20251219T115220843771Z_JLUGOVJIXBFA;AID_20251219T115220841833Z_MT3HEZHPDJEH;SOB_20251217T163546169179Z_MD2U7IU5SVAJ;ACTIVE;19-12-2025 11:52
CONN_20251219T115220845659Z_AO6AYG4RW5AW;AID_20251219T115220841833Z_MT3HEZHPDJEH;SOB_20251217T163702192905Z_7WPLVDERKBEE;ACTIVE;19-12-2025 11:52
CONN_20251219T115220879675Z_E24HUFMLMJHI;AID_20251219T115220877406Z_L2C4HBXPSBEE;SOB_20251217T163546169420Z_D5N66IH7DNCR;ACTIVE;19-12-2025 11:52
CONN_20251219T115220881424Z_2XMYZQGOHBGG;AID_20251219T115220877406Z_L2C4HBXPSBEE;SOB_20251217T163702192905Z_7WPLVDERKBEE;ACTIVE;19-12-2025 11:52
CONN_20251219T115220918913Z_EZZBOH6GYJBP;AID_20251219T115220915624Z_PJU7YAWOAFDK;SOB_20251217T163546169567Z_4IJVWLPYSBGR;ACTIVE;19-12-2025 11:52
CONN_20251219T115220920356Z_Y3EXXB6TYFBL;AID_20251219T115220915624Z_PJU7YAWOAFDK;SOB_20251217T163702192905Z_7WPLVDERKBEE;ACTIVE;19-12-2025 11:52
CONN_20251219T115220947277Z_PNOZDRP2BFC5;AID_20251219T115220945249Z_6TIMZHUKRRBK;SOB_20251217T163546169744Z_3UUKCB4PDBEZ;ACTIVE;19-12-2025 11:52
CONN_20251219T115220948276Z_SJWHGMDVSFDU;AID_20251219T115220945249Z_6TIMZHUKRRBK;SOB_20251217T163702192905Z_7WPLVDERKBEE;ACTIVE;19-12-2025 11:52
CONN_20251219T115220992489Z_M4KIYJVISZC3;AID_20251219T115220990569Z_75M2S4BG5RF5;SOB_20251217T163546169902Z_MOMQ6NYZMRFY;ACTIVE;19-12-2025 11:52
CONN_20251219T115220993409Z_IRMKHQVSLJHE;AID_20251219T115220990569Z_75M2S4BG5RF5;SOB_20251217T163702192905Z_7WPLVDERKBEE;ACTIVE;19-12-2025 11:52
CONN_20251219T115221036879Z_BMVCGU367BGH;AID_20251219T115221034487Z_ZKTAXJLZRZEE;SOB_20251217T163546170057Z_HJLAP76VQJFF;ACTIVE;19-12-2025 11:52
CONN_20251219T115221038532Z_SPYKFKJBFFHW;AID_20251219T115221034487Z_ZKTAXJLZRZEE;SOB_20251217T163702193045Z_PUOKXJP3RJHO;ACTIVE;19-12-2025 11:52
CONN_20251219T115221073062Z_W4TR6X62JREJ;AID_20251219T115221069815Z_X22FOTUOIFAZ;SOB_20251217T163546170228Z_Q74NKGN52FAT;ACTIVE;19-12-2025 11:52
CONN_20251219T115221075028Z_OMIFCJRSTBEC;AID_20251219T115221069815Z_X22FOTUOIFAZ;SOB_20251217T163702193045Z_PUOKXJP3RJHO;ACTIVE;19-12-2025 11:52
CONN_20251219T115221110564Z_YQRPBI35ABDD;AID_20251219T115221108067Z_VRCA25C6VFFK;SOB_20251217T163546170373Z_OCSZTHNOJNBD;ACTIVE;19-12-2025 11:52
CONN_20251219T115221113080Z_S3IOXWVA3VCF;AID_20251219T115221108067Z_VRCA25C6VFFK;SOB_20251217T163702193045Z_PUOKXJP3RJHO;ACTIVE;19-12-2025 11:52
CONN_20251219T115221148439Z_JGYCXJH4UZDD;AID_20251219T115221145153Z_ZYBG7GIJVJC2;SOB_20251217T163546170517Z_L375DWX2ANFT;ACTIVE;19-12-2025 11:52
CONN_20251219T115221149648Z_SEBA2A7CDVEJ;AID_20251219T115221145153Z_ZYBG7GIJVJC2;SOB_20251217T163702193045Z_PUOKXJP3RJHO;ACTIVE;19-12-2025 11:52
CONN_20251219T115221185410Z_DS6R5S6O4NGE;AID_20251219T115221182960Z_N5M2T6MOSZDR;SOB_20251217T163546170706Z_HDH7FME5HZCA;ACTIVE;19-12-2025 11:52
CONN_20251219T115221186475Z_XFCWGSXTLFDN;AID_20251219T115221182960Z_N5M2T6MOSZDR;SOB_20251217T163702193045Z_PUOKXJP3RJHO;ACTIVE;19-12-2025 11:52
CONN_20251219T115221212272Z_K6U6M7VAVRC4;AID_20251219T115221210615Z_QPBS5JYOLBDR;SOB_20251217T163546170864Z_YC57RCTVCZEL;ACTIVE;19-12-2025 11:52
CONN_20251219T115221213289Z_CA23YARI5FAI;AID_20251219T115221210615Z_QPBS5JYOLBDR;SOB_20251217T163702193045Z_PUOKXJP3RJHO;ACTIVE;19-12-2025 11:52
CONN_20251219T115221247362Z_D2B2GSMJIBET;AID_20251219T115221245239Z_PN3KBKQLYVGJ;SOB_20251217T163546171004Z_NDTT447J7FAF;ACTIVE;19-12-2025 11:52
CONN_20251219T115221248469Z_UWKUZNQXAJC2;AID_20251219T115221245239Z_PN3KBKQLYVGJ;SOB_20251217T163702193045Z_PUOKXJP3RJHO;ACTIVE;19-12-2025 11:52
